x,y,z,type,is_movable
25.427738084471343,-521.6469205028488,0.0,CAF,1
-409.1802025865967,23.55792710500134,0.0,CAF,1
-466.6523921497694,36.93859093786739,0.0,CAF,1
154.30989418467925,-161.89110970425975,0.0,CAF,1
447.53047842995375,228.82427421542923,0.0,CAF,1
12.693723433119205,54.00018088089007,0.0,CAF,1
-416.8405082753007,-224.9045853305597,0.0,CAF,1
211.01605317898156,-115.69051279732292,0.0,CAF,1
-155.28583702631818,-404.1159446504476,0.0,CAF,1
526.9191010219766,-419.0485665189474,0.0,CAF,1
-321.73333634801486,-450.117572578457,0.0,CAF,1
402.49385004974215,51.682192276386104,0.0,CAF,1
243.96531608935504,-425.9030478429953,0.0,CAF,1
-74.95211178439001,-110.22881432576644,0.0,CAF,1
-166.2788731120558,226.47644026408616,0.0,CAF,1
-272.66758614452385,515.0013566066743,0.0,CAF,1
28.31278827891822,-460.1655060142895,0.0,CAF,1
242.08505923849137,216.95577462241113,0.0,CAF,1
-335.60147417925305,254.24256127340152,0.0,CAF,1
-328.34905489735013,213.0460341864882,0.0,CAF,1
-293.63891652346933,-425.37578004883767,0.0,CAF,1
-135.74708329564987,-324.59799222212166,0.0,CAF,1
-379.056299176992,-241.40906213258563,0.0,CAF,1
-378.9170208917428,297.08058243646553,0.0,CAF,1
281.89875192185923,-469.6165325133399,0.0,CAF,1
-310.8198878538483,257.1574568146875,0.0,CAF,1
494.7856109252058,172.87419734105106,0.0,CAF,1
-248.68187573482865,-10.993036085737458,0.0,CAF,1
23.467893642036643,491.7020891742786,0.0,CAF,1
318.0713122908563,-179.06213258569232,0.0,CAF,1
480.957266889753,-39.913177172831695,0.0,CAF,1
-52.85660667450492,-170.69548702179603,0.0,CAF,1
-526.094374604323,-358.1143167224383,0.0,CAF,1
-396.8640227909922,491.35389346115585,0.0,CAF,1
-494.8661933616713,309.55593741521204,0.0,CAF,1
286.61431672243816,-68.89300895360407,0.0,CAF,1
-471.576874378222,404.34475897621405,0.0,CAF,1
-10.854255222935764,133.3788550239667,0.0,CAF,1
-299.1503572397577,22.533236863525303,0.0,CAF,1
443.4416659129961,317.85294383648375,0.0,CAF,1
-176.4561363841911,-145.38663290223388,0.0,CAF,1
409.71642398480583,-191.9652708691326,0.0,CAF,1
-341.6501311386452,-368.74920864610647,0.0,CAF,1
-334.1291037351905,287.6395043863615,0.0,CAF,1
-485.5345482499774,-419.42660757890934,0.0,CAF,1
362.5607759790177,-208.23098489644565,0.0,CAF,1
-371.08759157095056,187.50836574115945,0.0,CAF,1
